query_id,chunk_id,original_score,query_text,chunk_text,ex35_score,ex35_reason,gem3_score,gem3_reason,ax4_score,ax4_reason,final_score,max_diff,is_conflict,agree_original
Q-0001,CASE-500516,3,"1년 미만 근로자가 권고사직을 받고 잔존 연차에 대한 지급 제안을 받았으나, 휴가 지급이 이루어지지 않았습니다.
잔존 연차 휴가를 지급받지 못함으로써 금전적 손실과 법적 권리 침해를 경험하고 있습니다.
잔존 연차 미사용 수당의 지급을 요구합니다.
상시 근로자 5인 이상 사업장에서 근로기준법에 따라 1년 미만 근로자도 개근 시 연차휴가가 발생하며, 이에 대한","3개월 계약직으로 입사 후 1개월 연장 근무 후 퇴사한 직원에 대한 연차유급휴가 발생 여부와 미사용 연차에 대한 수당 지급 여부
개정된 근로기준법에 따라 근속 1년 미만 기간제 근로자에게 최대 11일의 연차유급휴가가 부여되며, 미사용 연차는 수당으로 지급되어야 함
이분의 미사용 연차 2일에 대한 수당 지급 확인 및 구체적인 정산 방법 안내
최근 개정된 연차",2,"핵심 쟁점과 법령 카테고리(근속 미만 근로자의 연차유급휴가 및 수당 지급)가 일치하지만, Query의 상시 근로자 5인 이상 사업장과 과거 민원의 기간제 근로자 간의 세부 상황 차이로 인해 직접 인용에는 제한이 있습니다.",3,"쟁점(잔존 연차 미사용 수당 지급), 법령(근로기준법), 해결방법(수당 지급)이 모두 일치하여 그대로 인용 가능합니다. 특히 1년 미만 근로자에게도 연차휴가가 발생하며, 미사용 연차는 수당으로 지급되어야 한다는 내용이 기준 민원과 동일합니다.",3,"쟁점, 법령, 해결방법이 모두 일치합니다. 기준 민원의 1년 미만 근로자 문제와 과거 민원의 기간제 근로자 문제가 동일하며, 근로기준법에 따른 연차휴가 발생 및 미사용 수당 지급이 핵심 쟁점입니다.",3,1,False,True
Q-0001,CASE-700728,1,"1년 미만 근로자가 권고사직을 받고 잔존 연차에 대한 지급 제안을 받았으나, 휴가 지급이 이루어지지 않았습니다.
잔존 연차 휴가를 지급받지 못함으로써 금전적 손실과 법적 권리 침해를 경험하고 있습니다.
잔존 연차 미사용 수당의 지급을 요구합니다.
상시 근로자 5인 이상 사업장에서 근로기준법에 따라 1년 미만 근로자도 개근 시 연차휴가가 발생하며, 이에 대한","회사 측이 연차 휴가 촉진 제도를 시행하고 있지만, 민원인은 연차 휴가를 사용할 수 없는 상황에 처해 있습니다.
미사용 연차 휴가에 대한 보상을 받지 못하고 있는 상황입니다.
사용하지 못한 연차 휴가에 대한 수당 지급을 요구합니다.
근로기준법 제61조에 따른 연차 휴가 촉진 제도의 절차를 이해하고 있으나, 회사의 명시적인 노무 수령 거부 없이 연차 휴가를 ",2,"핵심 쟁점인 미사용 연차 휴가 수당 지급 요구와 법령 적용은 일치하지만, 기준 민원에서 강조된 '권고사직' 상황과 과거 민원의 '연차 휴가 촉진 제도' 세부 상황이 약간 다릅니다. 따라서 수정 후 활용 가능합니다.",2,"Query와 Chunk 모두 미사용 연차 수당 지급과 관련된 내용으로 핵심 쟁점과 법령 카테고리가 동일합니다. 다만, Query는 1년 미만 근로자의 권고사직 상황을 구체적으로 언급하고 있는 반면, Chunk는 일반적인 연차 휴가 미사용 상황을 다루고 있어 세부 상황에",2,"쟁점과 법령이 일치하며, 두 사례 모두 미사용 연차에 대한 수당 지급을 요구하고 있습니다. 그러나 기준 민원은 '1년 미만 근로자'라는 특정 조건이 있어, 과거 민원의 '연차 휴가 촉진 제도'와 세부 상황이 약간 다릅니다. 수정 후 활용 가능합니다.",2,0,False,False
Q-0001,CASE-701054,1,"1년 미만 근로자가 권고사직을 받고 잔존 연차에 대한 지급 제안을 받았으나, 휴가 지급이 이루어지지 않았습니다.
잔존 연차 휴가를 지급받지 못함으로써 금전적 손실과 법적 권리 침해를 경험하고 있습니다.
잔존 연차 미사용 수당의 지급을 요구합니다.
상시 근로자 5인 이상 사업장에서 근로기준법에 따라 1년 미만 근로자도 개근 시 연차휴가가 발생하며, 이에 대한","입사 후 2년 미만인 상태에서 퇴직했음에도 불구하고 연차휴가로 5개를 받은 것에 대한 의문
퇴직 시 예상보다 적은 연차휴가(5개)를 받음
정확한 연차휴가 일수에 대한 설명 및 필요시 미사용 연차휴가에 대한 보상 요구
연차휴가 규정에 따라 근무 기간에 따른 휴가 일수 차이와 관련된 법적 배경 설명 제공",1,"같은 분야(근로자 연차휴가 관련)이나, Query는 권고사직 상황에서의 미사용 연차 수당 지급 문제에 초점을 맞추고 있는 반면, Chunk는 퇴직 시 연차휴가 일수에 대한 의문과 보상 요구에 집중하고 있어 직접적인 인용은 어렵지만 방향성을 제공합니다.",2,"Query와 Chunk 모두 1년 미만 근로자의 잔존 연차 미사용 수당 지급과 관련된 내용을 다루고 있어 핵심 쟁점과 법령 카테고리가 동일합니다. 다만, Query는 1년 미만 근로자의 권고사직 상황을 구체적으로 언급하고 있는 반면, Chunk는 2년 미만 근로자의 퇴",2,"핵심 쟁점은 연차휴가 수당과 관련된 것으로 일치하지만, Query는 잔존 연차에 대한 지급을 요구하는 상황이고 Chunk는 퇴직 시 받은 연차 수에 대한 의문을 제기하는 상황입니다. 두 사례는 유사한 법적 배경을 공유하지만 세부 상황이 다르므로 수정 후 활용 가능.",2,1,False,False
Q-0001,CASE-700620,1,"1년 미만 근로자가 권고사직을 받고 잔존 연차에 대한 지급 제안을 받았으나, 휴가 지급이 이루어지지 않았습니다.
잔존 연차 휴가를 지급받지 못함으로써 금전적 손실과 법적 권리 침해를 경험하고 있습니다.
잔존 연차 미사용 수당의 지급을 요구합니다.
상시 근로자 5인 이상 사업장에서 근로기준법에 따라 1년 미만 근로자도 개근 시 연차휴가가 발생하며, 이에 대한","1년 4개월 근무 후 퇴사 예정이며, 남은 연차 14개를 사용하려 했으나 사용자가 이를 거부하고 연차 수당 지급도 거부하고 있음
연차 사용 불가 및 연차 수당 미지급으로 인한 경제적 손실
법적으로 보장된 연차 사용 권리를 인정하고 연차 수당 지급을 요구
근로기준법에 따라 근로자는 청구한 시기에 연차 휴가를 사용할 권리가 있으며, 사업 운영에 막대한 지장이 ",2,"핵심 쟁점과 법령 적용(근로기준법에 따른 연차 사용 권리)이 일치하지만, 근무 기간이 정확히 1년 미만인지와 과거 민원의 연차 개수(14개)가 Query의 상황과 약간 다르므로 수정 후 활용 가능합니다.",2,"쟁점(잔존 연차 미사용 수당 지급 요구)과 법령(근로기준법) 카테고리는 동일하나, Query는 1년 미만 근로자, Chunk는 1년 4개월 근로자라는 세부 상황의 차이가 있어 수정 후 활용 가능합니다.",3,"쟁점(연차휴가 미사용 수당), 법령(근로기준법), 해결방법(수당 지급 요구)이 모두 일치합니다. 두 민원은 모두 연차휴가가 발생했으나 사용되지 않은 상황에서 수당을 요구하는 사례로, 동일한 법적 근거와 해결 방법을 적용할 수 있습니다.",2,1,False,False
Q-0002,CASE-001689,2,"유치원 단체가 유아 놀이터와 워크숍 이용에 대한 규정을 문의함. 특히 유아 놀이터의 보호자 비율과 워크숍 단체 이용 가능 여부에 대해 궁금해함.
유아 놀이터는 유아 4명당 성인 1명의 보호자 동반이 필요하며, 워크숍은 단체 이용이 불가능함. 식당 이용 공간은 있으나 사전 예약 없이 이용해야 하며, 인원이 많을 경우 인근 나무 그늘에서 식사 가능함.
유아 놀","광주 남구에 위치한 [REDACTED:NAME]어린이집에서 국립 아시아 문화 전당의 유아 놀이터를 단체로 이용하려는 상황
단체 이용 불가로 개인 이용 절차에 대한 안내를 받음, 보호자 동반 입장 필요 및 현장 발권기 이용 안내
단체 이용 가능 여부 확인 및 절차 안내
유아 놀이터 이용을 위한 예약 및 입장 절차에 대한 문의, 특히 단체 이용 가능성과 이용 ",1,"과거 민원은 유아 놀이터의 단체 이용 가능 여부와 보호자 동반에 대한 핵심 쟁점을 다루고 있지만, 워크숍 이용 가능 여부와 식당 이용 관련 세부 사항은 포함되어 있지 않아 직접적인 답변 작성에는 제한적입니다. 방향성은 참고 가능하지만 완전한 정보 제공에는 부족합니다.",2,"핵심 쟁점인 유아 놀이터 단체 이용 가능 여부와 보호자 동반 규정에 대한 내용이 Query와 일치하나, 워크숍 이용이나 식당 이용에 대한 정보는 없어 수정 후 활용 가능하다고 판단됩니다.",2,"쟁점(단체 이용 불가)과 법령 카테고리가 일치하며, 세부 상황(개인 이용 절차)도 유사함. 그러나 단체 이용 가능 여부 확인 요청이 더 구체적이므로 약간의 수정이 필요함.",2,1,False,True
Q-0002,CASE-002298,2,"유치원 단체가 유아 놀이터와 워크숍 이용에 대한 규정을 문의함. 특히 유아 놀이터의 보호자 비율과 워크숍 단체 이용 가능 여부에 대해 궁금해함.
유아 놀이터는 유아 4명당 성인 1명의 보호자 동반이 필요하며, 워크숍은 단체 이용이 불가능함. 식당 이용 공간은 있으나 사전 예약 없이 이용해야 하며, 인원이 많을 경우 인근 나무 그늘에서 식사 가능함.
유아 놀","유아 놀이터의 단체 이용 제한과 현장 선착순 접수 방식에 대한 문의
60명의 아이와 어른들이 1 대 5 비율로 입장하려면 현장 접수 시간과 잔여 좌석 상황에 따라 제한적 이용 가능
10시부터 시작되는 현장 접수 시간과 11시 10분 타임 이용 가능 여부 확인 및 중간 잔여 좌석에 따른 추가 입장 가능 여부 확인
국립아시아문화전당의 유아 놀이터 이용 규정과 ",1,"핵심 쟁점인 유아 놀이터의 이용 규정과 관련이 있으나, 워크숍 단체 이용 가능 여부와 보호자 비율에 대한 구체적인 정보는 제공되지 않으며, 식당 이용과 대체 공간에 대한 내용도 포함되어 있지 않아 직접적인 답변 작성에는 제한적입니다.",2,"쟁점(유아 놀이터 단체 이용 제한)과 법령 카테고리(시설 이용 규정)는 동일하나, 보호자 비율과 워크숍 이용 가능 여부에 대한 구체적인 내용은 다릅니다. 따라서 수정 후 활용 가능합니다.",2,"쟁점과 법령 카테고리는 유사하나 세부 상황이 다름. 단체 이용 제한과 현장 접수 방식에 대해 답변할 수 있으나, 보호자 비율 규정은 포함되지 않음.",2,1,False,True
Q-0002,CASE-001694,2,"유치원 단체가 유아 놀이터와 워크숍 이용에 대한 규정을 문의함. 특히 유아 놀이터의 보호자 비율과 워크숍 단체 이용 가능 여부에 대해 궁금해함.
유아 놀이터는 유아 4명당 성인 1명의 보호자 동반이 필요하며, 워크숍은 단체 이용이 불가능함. 식당 이용 공간은 있으나 사전 예약 없이 이용해야 하며, 인원이 많을 경우 인근 나무 그늘에서 식사 가능함.
유아 놀","어린이집에서 국립 아시아 문화 전당 내 유아 놀이터 이용 관련 문의
유아 놀이터는 현장 예매만 가능하며, 단체 이용 제한으로 인해 개인 고객과 동일하게 이용해야 함, 부설 주차장 이용 제한으로 12인승 이하 차량만 가능
단체 이용 가능 여부 및 부설 주차장 이용 방법에 대한 명확한 안내
어린이집에서 다수의 아이들을 동반하여 놀이터를 이용하려 했으나, 운영 ",1,"핵심 쟁점인 유아 놀이터의 이용 규정과 관련이 있으나, 워크숍 단체 이용 가능 여부와 식당 이용 시 인원 과다 시 대체 공간 안내에 대한 정보는 과거 민원에서 다루어지지 않았으며 직접적인 인용이 어렵습니다. 방향성은 참고 가능하지만 세부 사항의 차이로 인해 부분적 활용",2,"Query와 Chunk 모두 국립 아시아 문화 전당 유아 놀이터 이용에 대한 단체 문의를 다루고 있으며, 단체 이용 제한이라는 핵심 쟁점이 동일합니다. 다만, Chunk는 주차장 이용 제한에 대한 내용이 추가되어 있어 Query에서 요구하는 정보와 완전히 일치하지 않습",1,"유아 놀이터 이용 관련 규정이 언급되었으나, 단체 이용 가능 여부와 식당 대체 공간 정보는 포함되어 있지 않음. 방향성만 참고 가능.",1,1,False,False
Q-0002,CASE-002123,1,"유치원 단체가 유아 놀이터와 워크숍 이용에 대한 규정을 문의함. 특히 유아 놀이터의 보호자 비율과 워크숍 단체 이용 가능 여부에 대해 궁금해함.
유아 놀이터는 유아 4명당 성인 1명의 보호자 동반이 필요하며, 워크숍은 단체 이용이 불가능함. 식당 이용 공간은 있으나 사전 예약 없이 이용해야 하며, 인원이 많을 경우 인근 나무 그늘에서 식사 가능함.
유아 놀","유아 놀이터는 현장에서 선착순으로 입장 가능하며 시간과 인원이 제한적이고, 어린이 체험관은 홈페이지에서 사전 예약이 가능하다. 유아 놀이터와 어린이 체험관의 주차 관련 정보를 문의함.
유아 놀이터는 시간에 따라 선착순 입장이 필요하고, 어린이 체험관은 사전 예약이 필요하며 주차 공간이 제한적이어서 큰 차량은 지상 부설 주차장을 이용해야 함.
유아 놀이터와 ",1,"유아 놀이터의 보호자 비율 규정과 워크숍 이용 가능 여부에 대한 내용은 과거 민원과 직접적으로 일치하지 않으며, 주로 주차 공간과 이용 시간에 초점을 맞추고 있어 방향성은 참고 가능하지만 직접적인 답변 작성에는 제한적입니다.",1,"Query는 유아 놀이터 보호자 비율과 워크숍 단체 이용 가능 여부, 식당 이용 시 대체 공간 안내에 대한 규정 문의이지만, Chunk는 유아 놀이터와 어린이 체험관의 이용 시간, 주차 공간에 대한 정보 제공에 집중하고 있어 직접적인 관련성이 낮음.",1,"Query는 유아 놀이터의 보호자 비율과 워크숍 단체 이용 가능성, 식당 이용 시 대체 공간에 대해 묻고 있으며, Chunk는 유아 놀이터와 어린이 체험관의 이용 시간 및 주차 공간에 대한 정보를 제공하고 있습니다. 두 민원은 주제 분야가 다르지만, 모두 시설 이용에 ",1,0,False,True
Q-0002,CASE-001589,3,"유치원 단체가 유아 놀이터와 워크숍 이용에 대한 규정을 문의함. 특히 유아 놀이터의 보호자 비율과 워크숍 단체 이용 가능 여부에 대해 궁금해함.
유아 놀이터는 유아 4명당 성인 1명의 보호자 동반이 필요하며, 워크숍은 단체 이용이 불가능함. 식당 이용 공간은 있으나 사전 예약 없이 이용해야 하며, 인원이 많을 경우 인근 나무 그늘에서 식사 가능함.
유아 놀","목포의 [REDACTED:NAME]어린이집 어린이들이 국립아시아문화전당 유아 놀이터에서 소풍을 가고 싶어하며, 특히 실내에서 점심을 먹을 수 있는 공간 이용 방법에 대해 문의하고 있습니다.
현재 유아 놀이터는 실내 공간인 '도시락 쉼터'가 있지만, 이 공간은 선착순으로 이용 가능하며 단체 예약은 불가능하고 성인 1명에 유아 4명까지 1팀으로 제한됩니다.
단",2,"핵심 쟁점인 유아 놀이터 이용 규정과 보호자 비율, 그리고 대체 식사 공간 이용에 대한 부분이 일치하지만, 워크숍 단체 이용 가능 여부와 관련된 세부 사항은 과거 민원에서 다루어지지 않았습니다. 또한, 민원의 주요 관심사인 워크숍 이용 가능 여부와 단체 예약 절차에 대",2,"핵심 쟁점인 유아 놀이터 이용 규정(보호자 비율)과 관련된 내용이 포함되어 있지만, 워크숍 단체 이용 가능 여부와 식당 이용 시 대체 공간에 대한 정보는 없어 수정 후 활용 가능합니다.",2,"쟁점과 법령 카테고리는 유사하나 세부 상황이 다름. 유아 놀이터의 보호자 비율과 워크숍 단체 이용 가능 여부에 대한 직접적인 답변은 제공되지 않았으나, 실내 공간 이용 절차와 예약 관련 정보는 유사하여 수정 후 활용 가능함.",2,0,False,False
Q-0002,CASE-002377,3,"유치원 단체가 유아 놀이터와 워크숍 이용에 대한 규정을 문의함. 특히 유아 놀이터의 보호자 비율과 워크숍 단체 이용 가능 여부에 대해 궁금해함.
유아 놀이터는 유아 4명당 성인 1명의 보호자 동반이 필요하며, 워크숍은 단체 이용이 불가능함. 식당 이용 공간은 있으나 사전 예약 없이 이용해야 하며, 인원이 많을 경우 인근 나무 그늘에서 식사 가능함.
유아 놀","만 2, 3세 아이들이 유아 놀이터를 이용하고 싶으나, 4명당 성인 1명의 보호자 동반이 필요하다는 규정이 있음을 알게 됨
현재 인원(28명)으로는 보호자 동반 규정을 충족하지 못해 놀이터 이용이 불가능하며, 정원이 차면 다음 타임 예약이 필요함
보호자 동반 규정 완화 또는 현재 인원에 맞는 놀이터 이용 방법 안내
고객은 아이들의 연령대가 다양하여 유아 놀",1,"과거 민원은 유아 놀이터의 보호자 동반 규정과 이용 제한 상황을 다루고 있어 같은 분야에 속하지만, 워크숍 단체 이용 가능 여부와 식당 이용 시 대체 공간 안내와 같은 Query의 핵심 요소들에 대한 정보는 제공하지 않아 직접적인 인용은 불가능하지만 방향성을 제공함.",2,"유아 놀이터 보호자 동반 규정에 대한 내용이 일치하지만, 워크숍 단체 이용 가능 여부나 식당 이용 관련 내용은 언급되지 않아 수정 후 활용 가능성이 있습니다. 또한, 과거 민원에서는 규정 완화 요청 등 추가적인 내용이 포함되어 있습니다.",2,"쟁점과 법령이 일치하나 세부 상황이 다름. 보호자 비율 규정은 동일하지만, 현재 인원(28명)이 규정을 충족하지 못해 직접적인 답변이 어려움. 완화 방안이나 대체 이용 방법을 안내할 필요가 있음.",2,1,False,False
Q-0002,CASE-002494,2,"유치원 단체가 유아 놀이터와 워크숍 이용에 대한 규정을 문의함. 특히 유아 놀이터의 보호자 비율과 워크숍 단체 이용 가능 여부에 대해 궁금해함.
유아 놀이터는 유아 4명당 성인 1명의 보호자 동반이 필요하며, 워크숍은 단체 이용이 불가능함. 식당 이용 공간은 있으나 사전 예약 없이 이용해야 하며, 인원이 많을 경우 인근 나무 그늘에서 식사 가능함.
유아 놀","어린이집에서 유아 놀이터 이용을 시도하고 있으나, 이용 가능 연령이 7세 이하로 제한되어 있고, 단체 이용 시 아이 4명당 성인 보호자 1명 필수 입장이 요구됨. 또한 유아 놀이터는 사전 예약이 아닌 현장 예매만 가능함을 알게 됨.
어린이집 원생들이 유아 놀이터 이용에 제약이 있어 계획한 행사 진행에 어려움을 겪고 있음.
유아 놀이터 이용 연령 제한 완화 ",2,"핵심 쟁점인 유아 놀이터의 보호자 비율 규정과 이용 연령 제한은 일치하지만, 워크숍 단체 이용 가능 여부와 식당 이용 관련 세부 사항은 차이가 있어 수정 후 활용 가능합니다.",2,"핵심 쟁점인 유아 놀이터의 보호자 비율 규정은 동일하게 제시되지만, 워크숍 단체 이용 가능 여부에 대한 정보는 Chunk에서 언급되지 않아 수정 후 활용 가능성이 있습니다. 또한, Chunk는 어린이집 관련 내용으로, Query와 유치원 단체라는 주체가 다릅니다.",2,"쟁점(유아 놀이터 보호자 비율)과 법령(이용 규정)은 일치하나, 단체 이용 가능 여부(워크숍)와 식당 대체 공간(인원 과다 시 대처)에 대한 구체적 정보가 포함되어 있지 않아 수정 후 활용 필요.",2,0,False,True
Q-0002,CASE-002499,2,"유치원 단체가 유아 놀이터와 워크숍 이용에 대한 규정을 문의함. 특히 유아 놀이터의 보호자 비율과 워크숍 단체 이용 가능 여부에 대해 궁금해함.
유아 놀이터는 유아 4명당 성인 1명의 보호자 동반이 필요하며, 워크숍은 단체 이용이 불가능함. 식당 이용 공간은 있으나 사전 예약 없이 이용해야 하며, 인원이 많을 경우 인근 나무 그늘에서 식사 가능함.
유아 놀","어린이집에서 유아 놀이터 단체 신청을 시도하였으나 단체 신청이 불가능하다는 안내를 받음
단체 예약이 불가능하여 유아 놀이터 이용에 제약이 있음
유아 놀이터 단체 예약 가능 여부 확인 및 대안 제시 요청
어린이집에서 여러 연령대의 아이들을 대상으로 국립아시아문화전당 내 활동 공간 이용을 희망하고 있음",1,"핵심 쟁점인 유아 놀이터 단체 이용 가능성과 관련된 부분은 일치하지만, 워크숍 단체 이용 가능 여부와 식당 이용 관련 세부 사항은 과거 민원에서 다루어지지 않았으며, 연령대에 따른 차이로 인해 직접적인 인용은 어렵습니다.",2,"Query와 Chunk 모두 유아 놀이터 단체 이용 가능 여부에 대한 문의를 포함하고 있어 핵심 쟁점이 일치합니다. 다만, Chunk는 어린이집의 문의이고 Query는 유치원의 문의이므로 세부 상황이 약간 다릅니다.",2,"쟁점과 법령 카테고리는 유사하지만 세부 상황이 다릅니다. 기준 민원은 유아 놀이터의 보호자 비율과 워크숍 이용 가능성에 대해 묻고 있으며, 과거 민원은 단체 예약 불가능에 대한 내용입니다. 두 민원 모두 유아 놀이터와 관련된 문제를 다루고 있어 수정 후 활용 가능합니다",2,1,False,True
Q-0002,CASE-001951,2,"유치원 단체가 유아 놀이터와 워크숍 이용에 대한 규정을 문의함. 특히 유아 놀이터의 보호자 비율과 워크숍 단체 이용 가능 여부에 대해 궁금해함.
유아 놀이터는 유아 4명당 성인 1명의 보호자 동반이 필요하며, 워크숍은 단체 이용이 불가능함. 식당 이용 공간은 있으나 사전 예약 없이 이용해야 하며, 인원이 많을 경우 인근 나무 그늘에서 식사 가능함.
유아 놀","어린이집 소풍을 위해 국립아시아문화전당 내 어린이 문화원에서 밥 먹을 장소와 어린이 체험관 이용에 대한 정보를 문의함.
도시락 쉼터 이용 가능하지만 예약 불가, 어린이 체험관 입장료 발생, 유아 놀이터는 단체 이용 불가능.
어린이 체험관의 구체적인 사진 제공 및 유아 놀이터 단체 이용 가능 여부 확인 요청.
어린이집 단체 방문 시 문화 체험과 놀이 공간 이",2,"핵심 쟁점인 유아 놀이터의 단체 이용 가능 여부와 식당 이용 관련 정보는 일치하지만, 세부 상황이 약간 다릅니다. 특히 워크숍 대신 어린이집 소풍에 초점을 맞추고 있으며, 체험관 이용 조건에 대한 세부 사항이 다릅니다.",2,"핵심 쟁점인 유아 놀이터 단체 이용 불가능 여부는 동일하게 다루고 있지만, 워크숍 이용 가능 여부와 식당 이용 시 대체 공간 안내에 대한 정보는 Chunk에 존재하지 않아 수정 후 활용 가능하다고 판단됩니다.",2,"쟁점과 법령 카테고리는 유사하지만, 구체적인 상황(유아 놀이터 보호자 비율)이 다르므로 수정 후 활용 가능.",2,0,False,True
Q-0002,CASE-001844,2,"유치원 단체가 유아 놀이터와 워크숍 이용에 대한 규정을 문의함. 특히 유아 놀이터의 보호자 비율과 워크숍 단체 이용 가능 여부에 대해 궁금해함.
유아 놀이터는 유아 4명당 성인 1명의 보호자 동반이 필요하며, 워크숍은 단체 이용이 불가능함. 식당 이용 공간은 있으나 사전 예약 없이 이용해야 하며, 인원이 많을 경우 인근 나무 그늘에서 식사 가능함.
유아 놀","어린이집 단체가 국립아시아문화전당 내 유아 놀이터와 어린이 체험관을 이용하려 했으나, 유아 놀이터는 단체 이용이 불가능하고 어린이 체험관은 사전 예약이 필요함을 확인함.
현재 어린이집 단체는 유아 놀이터를 이용할 수 없으며, 어린이 체험관은 사전 예약 없이는 이용이 제한적임으로 인해 원하는 시간에 충분한 이용이 어려울 수 있음. 또한 체험관 내에서는 식사가",2,"핵심 쟁점인 유아 놀이터의 단체 이용 불가와 관련 법령/규정 카테고리는 일치하지만, 세부 상황에서 유치원 워크숍 이용 문의와 어린이집 놀이터 이용 문의 사이에 약간의 차이가 있어 수정 후 활용 가능합니다.",2,"Query와 Chunk 모두 국립아시아문화전당 유아 관련 시설 이용에 대한 문의이며, 특히 유아 놀이터 이용 가능 여부에 대한 내용이 포함되어 있습니다. 다만, Query는 워크숍 단체 이용 불가 및 식당 이용 관련 규정을 구체적으로 문의하는 반면, Chunk는 어린이",2,"쟁점과 법령 카테고리는 유사하지만 세부 상황이 다릅니다. 유아 놀이터의 보호자 비율과 워크숍 단체 이용에 대한 명확한 안내가 필요하며, 과거 민원은 어린이집 단체의 이용 제한에 관한 것입니다.",2,0,False,True
