qid	docid	in_dense	in_bm25	dense_rank	bm25_rank
Q-0033	CASE-301447	1	0	18	0
Q-0033	CASE-302043	1	1	19	11
Q-0033	CASE-301102	1	0	20	0
Q-0033	CASE-301719	1	0	21	0
Q-0033	CASE-301011	1	0	22	0
Q-0033	CASE-302103	1	0	23	0
Q-0033	CASE-800691	1	0	24	0
Q-0033	CASE-300448	1	0	25	0
Q-0033	CASE-301546	1	0	26	0
Q-0033	CASE-301473	1	0	27	0
Q-0033	CASE-300888	1	0	28	0
Q-0033	CASE-300763	1	0	29	0
Q-0033	CASE-302046	1	0	30	0
Q-0033	CASE-301391	1	1	31	39
Q-0033	CASE-301005	1	0	32	0
Q-0033	CASE-600283	1	0	33	0
Q-0033	CASE-301299	1	0	34	0
Q-0033	CASE-300519	1	0	35	0
Q-0033	CASE-300235	1	0	36	0
Q-0033	CASE-20034	1	0	37	0
Q-0033	CASE-300367	1	0	38	0
Q-0033	CASE-301563	1	0	39	0
Q-0033	CASE-301257	1	1	40	29
Q-0033	CASE-301833	1	0	41	0
Q-0033	CASE-300855	1	0	42	0
Q-0033	CASE-301250	1	0	43	0
Q-0033	CASE-301560	1	0	44	0
Q-0033	CASE-300774	1	0	45	0
Q-0033	CASE-301222	1	0	46	0
Q-0033	CASE-300215	1	0	47	0
Q-0033	CASE-300465	1	1	48	14
Q-0033	CASE-300195	1	0	49	0
Q-0033	CASE-300157	1	0	50	0
Q-0033	CASE-700430	0	1	0	5
Q-0033	CASE-700627	0	1	0	8
Q-0033	CASE-500180	0	1	0	12
Q-0033	CASE-800762	0	1	0	15
Q-0033	CASE-700954	0	1	0	16
Q-0033	CASE-300193	0	1	0	17
Q-0033	CASE-300080	0	1	0	18
Q-0033	CASE-300352	0	1	0	20
Q-0033	CASE-301379	0	1	0	21
Q-0033	CASE-701112	0	1	0	22
Q-0033	CASE-301977	0	1	0	23
Q-0033	CASE-701118	0	1	0	24
Q-0033	CASE-600004	0	1	0	25
Q-0033	CASE-301187	0	1	0	26
Q-0033	CASE-000948	0	1	0	27
Q-0033	CASE-300098	0	1	0	28
Q-0033	CASE-000056	0	1	0	30
Q-0033	CASE-500842	0	1	0	31
Q-0033	CASE-302024	0	1	0	32
Q-0033	CASE-000647	0	1	0	33
Q-0033	CASE-301252	0	1	0	34
Q-0033	CASE-300141	0	1	0	35
Q-0033	CASE-700744	0	1	0	36
Q-0033	CASE-700925	0	1	0	37
Q-0033	CASE-501332	0	1	0	38
Q-0033	CASE-301730	0	1	0	40
Q-0033	CASE-302172	0	1	0	41
Q-0033	CASE-701141	0	1	0	42
Q-0033	CASE-300911	0	1	0	43
Q-0033	CASE-000646	0	1	0	44
Q-0033	CASE-001401	0	1	0	45
Q-0033	CASE-800453	0	1	0	46
Q-0033	CASE-301084	0	1	0	47
Q-0033	CASE-300735	0	1	0	48
Q-0033	CASE-500898	0	1	0	49
Q-0033	CASE-000996	0	1	0	50
Q-0034	CASE-80258	1	1	13	21
Q-0034	CASE-800703	1	1	15	11
Q-0034	CASE-800796	1	1	16	15
Q-0034	CASE-80192	1	1	18	28
Q-0034	CASE-70132	1	0	19	0
Q-0034	CASE-80327	1	0	20	0
Q-0034	CASE-800516	1	0	21	0
Q-0034	CASE-800659	1	1	22	18
Q-0034	CASE-000806	1	1	24	42
Q-0034	CASE-800333	1	1	25	32
Q-0034	CASE-800211	1	0	26	0
Q-0034	CASE-80150	1	0	27	0
Q-0034	CASE-80277	1	1	28	19
Q-0034	CASE-800678	1	0	29	0
Q-0034	CASE-70054	1	0	31	0
Q-0034	CASE-001362	1	0	32	0
Q-0034	CASE-30118	1	0	33	0
Q-0034	CASE-800705	1	1	34	20
Q-0034	CASE-000361	1	0	35	0
Q-0034	CASE-80016	1	0	36	0
Q-0034	CASE-001249	1	0	37	0
Q-0034	CASE-80019	1	0	38	0
Q-0034	CASE-800811	1	0	39	0
Q-0034	CASE-80071	1	0	40	0
Q-0034	CASE-800835	1	1	41	27
Q-0034	CASE-800340	1	0	42	0
Q-0034	CASE-800317	1	0	43	0
Q-0034	CASE-600341	1	1	44	22
Q-0034	CASE-000692	1	0	45	0
Q-0034	CASE-80352	1	1	46	23
Q-0034	CASE-800606	1	0	47	0
Q-0034	CASE-300107	1	0	48	0
Q-0034	CASE-800094	1	0	49	0
Q-0034	CASE-20003	1	0	50	0
Q-0034	CASE-700148	0	1	0	17
Q-0034	CASE-80329	0	1	0	24
Q-0034	CASE-600148	0	1	0	25
Q-0034	CASE-80238	0	1	0	26
Q-0034	CASE-001200	0	1	0	29
Q-0034	CASE-600303	0	1	0	30
Q-0034	CASE-20002	0	1	0	31
Q-0034	CASE-800544	0	1	0	33
Q-0034	CASE-80017	0	1	0	34
Q-0034	CASE-600054	0	1	0	35
Q-0034	CASE-80453	0	1	0	36
Q-0034	CASE-800291	0	1	0	37
Q-0034	CASE-800720	0	1	0	38
Q-0034	CASE-700113	0	1	0	39
Q-0034	CASE-301160	0	1	0	40
Q-0034	CASE-001184	0	1	0	41
Q-0034	CASE-300568	0	1	0	43
Q-0034	CASE-800603	0	1	0	44
Q-0034	CASE-301982	0	1	0	45
Q-0034	CASE-001777	0	1	0	46
Q-0034	CASE-600362	0	1	0	47
Q-0034	CASE-301504	0	1	0	48
Q-0034	CASE-800685	0	1	0	49
Q-0034	CASE-800486	0	1	0	50
Q-0035	CASE-001777	1	1	14	27
Q-0035	CASE-001460	1	1	15	45
Q-0035	CASE-800380	1	1	16	13
Q-0035	CASE-80238	1	1	17	24
Q-0035	CASE-80245	1	1	18	17
Q-0035	CASE-80280	1	0	19	0
Q-0035	CASE-80464	1	0	20	0
Q-0035	CASE-30007	1	0	21	0
Q-0035	CASE-80166	1	1	22	22
Q-0035	CASE-800532	1	1	24	28
Q-0035	CASE-800335	1	1	25	26
Q-0035	CASE-001453	1	1	28	39
Q-0035	CASE-30043	1	0	29	0
Q-0035	CASE-80284	1	1	31	31
Q-0035	CASE-001401	1	1	32	34
Q-0035	CASE-80391	1	0	33	0
Q-0035	CASE-80469	1	0	34	0
Q-0035	CASE-000902	1	0	35	0
Q-0035	CASE-30046	1	1	36	42
Q-0035	CASE-80251	1	0	37	0
Q-0035	CASE-80403	1	0	38	0
Q-0035	CASE-80144	1	0	39	0
Q-0035	CASE-60009	1	0	40	0
Q-0035	CASE-800609	1	0	41	0
Q-0035	CASE-80436	1	0	42	0
Q-0035	CASE-001252	1	0	43	0
Q-0035	CASE-80201	1	0	44	0
Q-0035	CASE-000049	1	0	45	0
Q-0035	CASE-800425	1	0	46	0
Q-0035	CASE-800429	1	0	47	0
Q-0035	CASE-001070	1	0	48	0
Q-0035	CASE-000911	1	0	49	0
Q-0035	CASE-80107	1	0	50	0
Q-0035	CASE-20078	0	1	0	7
Q-0035	CASE-800517	0	1	0	12
Q-0035	CASE-80405	0	1	0	14
Q-0035	CASE-80326	0	1	0	16
Q-0035	CASE-000376	0	1	0	19
Q-0035	CASE-000927	0	1	0	21
Q-0035	CASE-80400	0	1	0	23
Q-0035	CASE-800354	0	1	0	25
Q-0035	CASE-000267	0	1	0	29
Q-0035	CASE-20088	0	1	0	32
Q-0035	CASE-20076	0	1	0	33
Q-0035	CASE-000347	0	1	0	35
Q-0035	CASE-000895	0	1	0	36
Q-0035	CASE-80189	0	1	0	37
Q-0035	CASE-80269	0	1	0	38
Q-0035	CASE-20022	0	1	0	40
Q-0035	CASE-800466	0	1	0	41
Q-0035	CASE-800488	0	1	0	43
Q-0035	CASE-80376	0	1	0	44
Q-0035	CASE-800535	0	1	0	46
Q-0035	CASE-80015	0	1	0	47
Q-0035	CASE-800838	0	1	0	48
Q-0035	CASE-100004	0	1	0	49
Q-0035	CASE-800086	0	1	0	50
Q-0037	CASE-700800	1	1	11	9
Q-0037	CASE-701249	1	0	13	0
Q-0037	CASE-700797	1	0	14	0
Q-0037	CASE-700853	1	1	15	38
Q-0037	CASE-700627	1	0	16	0
Q-0037	CASE-700898	1	1	17	44
Q-0037	CASE-701004	1	0	18	0
Q-0037	CASE-500963	1	1	19	10
Q-0037	CASE-501269	1	0	20	0
Q-0037	CASE-700564	1	1	22	42
Q-0037	CASE-700851	1	1	23	14
Q-0037	CASE-700957	1	0	24	0
Q-0037	CASE-700666	1	0	25	0
Q-0037	CASE-700072	1	0	26	0
Q-0037	CASE-700462	1	0	27	0
Q-0037	CASE-700744	1	1	28	11
Q-0037	CASE-701002	1	1	29	32
Q-0037	CASE-700714	1	1	30	33
Q-0037	CASE-701205	1	0	31	0
Q-0037	CASE-700475	1	0	32	0
Q-0037	CASE-700569	1	0	33	0
Q-0037	CASE-701257	1	0	34	0
Q-0037	CASE-700933	1	0	35	0
Q-0037	CASE-700638	1	1	36	41
Q-0037	CASE-700901	1	0	37	0
Q-0037	CASE-700823	1	0	38	0
Q-0037	CASE-700995	1	1	39	12
Q-0037	CASE-700972	1	0	40	0
Q-0037	CASE-500788	1	0	41	0
Q-0037	CASE-701129	1	0	42	0
Q-0037	CASE-700361	1	0	43	0
Q-0037	CASE-700755	1	0	44	0
Q-0037	CASE-700539	1	0	45	0
Q-0037	CASE-501053	1	0	46	0
Q-0037	CASE-501472	1	0	47	0
Q-0037	CASE-700726	1	1	48	50
Q-0037	CASE-700373	1	0	49	0
Q-0037	CASE-701068	1	0	50	0
Q-0037	CASE-500174	0	1	0	13
Q-0037	CASE-700812	0	1	0	15
Q-0037	CASE-701053	0	1	0	17
Q-0037	CASE-700784	0	1	0	19
Q-0037	CASE-701021	0	1	0	20
Q-0037	CASE-701135	0	1	0	21
Q-0037	CASE-700238	0	1	0	22
Q-0037	CASE-700815	0	1	0	23
Q-0037	CASE-700946	0	1	0	24
Q-0037	CASE-700769	0	1	0	25
Q-0037	CASE-700059	0	1	0	26
Q-0037	CASE-701169	0	1	0	27
Q-0037	CASE-700966	0	1	0	28
Q-0037	CASE-500414	0	1	0	29
Q-0037	CASE-700191	0	1	0	30
Q-0037	CASE-700925	0	1	0	31
Q-0037	CASE-700732	0	1	0	34
Q-0037	CASE-700555	0	1	0	35
Q-0037	CASE-700682	0	1	0	36
Q-0037	CASE-700704	0	1	0	37
Q-0037	CASE-700604	0	1	0	39
Q-0037	CASE-800058	0	1	0	40
Q-0037	CASE-700353	0	1	0	43
Q-0037	CASE-700723	0	1	0	45
Q-0037	CASE-701332	0	1	0	46
Q-0037	CASE-700831	0	1	0	47
Q-0037	CASE-700764	0	1	0	48
Q-0037	CASE-700733	0	1	0	49
Q-0038	CASE-002491	1	0	11	0
Q-0038	CASE-001928	1	1	13	7
Q-0038	CASE-002140	1	0	16	0
Q-0038	CASE-002479	1	1	17	15
Q-0038	CASE-002184	1	1	18	11
Q-0038	CASE-002083	1	0	19	0
Q-0038	CASE-001902	1	1	20	24
Q-0038	CASE-001876	1	1	21	34
Q-0038	CASE-001897	1	0	24	0
Q-0038	CASE-001565	1	1	25	27
Q-0038	CASE-001915	1	0	27	0
Q-0038	CASE-001898	1	1	28	42
Q-0038	CASE-001935	1	0	29	0
Q-0038	CASE-002343	1	0	30	0
Q-0038	CASE-001899	1	0	31	0
Q-0038	CASE-002176	1	0	33	0
Q-0038	CASE-001918	1	1	34	46
Q-0038	CASE-002211	1	0	35	0
Q-0038	CASE-001927	1	1	36	22
Q-0038	CASE-001575	1	0	37	0
Q-0038	CASE-001947	1	0	39	0
Q-0038	CASE-002336	1	0	40	0
Q-0038	CASE-001615	1	1	41	21
Q-0038	CASE-001689	1	1	42	20
Q-0038	CASE-001697	1	0	44	0
Q-0038	CASE-001499	1	0	45	0
Q-0038	CASE-001538	1	0	46	0
Q-0038	CASE-002476	1	0	47	0
Q-0038	CASE-002091	1	0	48	0
Q-0038	CASE-002071	1	0	49	0
Q-0038	CASE-002273	1	0	50	0
Q-0038	CASE-001892	0	1	0	14
Q-0038	CASE-001884	0	1	0	18
Q-0038	CASE-001601	0	1	0	19
Q-0038	CASE-002178	0	1	0	23
Q-0038	CASE-001598	0	1	0	25
Q-0038	CASE-001901	0	1	0	26
Q-0038	CASE-001886	0	1	0	29
Q-0038	CASE-001531	0	1	0	30
Q-0038	CASE-001583	0	1	0	32
Q-0038	CASE-002254	0	1	0	33
Q-0038	CASE-001694	0	1	0	35
Q-0038	CASE-001822	0	1	0	36
Q-0038	CASE-001554	0	1	0	37
Q-0038	CASE-002114	0	1	0	38
Q-0038	CASE-002164	0	1	0	39
Q-0038	CASE-002443	0	1	0	40
Q-0038	CASE-001551	0	1	0	41
Q-0038	CASE-001498	0	1	0	43
Q-0038	CASE-001515	0	1	0	44
Q-0038	CASE-001951	0	1	0	45
Q-0038	CASE-001611	0	1	0	47
Q-0038	CASE-800329	0	1	0	48
Q-0038	CASE-001576	0	1	0	49
Q-0039	CASE-300373	1	0	11	0
Q-0039	CASE-300159	1	0	12	0
Q-0039	CASE-301947	1	0	13	0
Q-0039	CASE-301037	1	0	14	0
Q-0039	CASE-301494	1	0	15	0
Q-0039	CASE-500227	1	0	16	0
Q-0039	CASE-301824	1	0	17	0
Q-0039	CASE-302071	1	0	18	0
Q-0039	CASE-300205	1	0	19	0
Q-0039	CASE-500806	1	0	20	0
Q-0039	CASE-301800	1	0	21	0
Q-0039	CASE-300256	1	0	22	0
Q-0039	CASE-300780	1	0	23	0
Q-0039	CASE-300075	1	0	24	0
Q-0039	CASE-302123	1	0	25	0
Q-0039	CASE-301718	1	0	26	0
Q-0039	CASE-300489	1	0	27	0
Q-0039	CASE-301724	1	0	28	0
Q-0039	CASE-300155	1	0	29	0
Q-0039	CASE-301079	1	0	30	0
Q-0039	CASE-301068	1	0	31	0
Q-0039	CASE-301310	1	0	32	0
Q-0039	CASE-300555	1	1	33	16
Q-0039	CASE-300281	1	0	34	0
Q-0039	CASE-300571	1	0	35	0
Q-0039	CASE-302110	1	0	36	0
Q-0039	CASE-300085	1	0	37	0
Q-0039	CASE-301301	1	0	38	0
Q-0039	CASE-300850	1	0	39	0
Q-0039	CASE-301203	1	0	40	0
Q-0039	CASE-301999	1	0	41	0
Q-0039	CASE-300401	1	0	42	0
Q-0039	CASE-300902	1	0	43	0
Q-0039	CASE-300210	1	0	44	0
Q-0039	CASE-301010	1	0	45	0
Q-0039	CASE-300810	1	1	46	13
Q-0039	CASE-300614	1	0	47	0
Q-0039	CASE-301516	1	0	48	0
Q-0039	CASE-302153	1	0	49	0
Q-0039	CASE-300513	1	0	50	0
Q-0039	CASE-700556	0	1	0	5
Q-0039	CASE-301849	0	1	0	7
Q-0039	CASE-300646	0	1	0	9
Q-0039	CASE-500274	0	1	0	10
Q-0039	CASE-300128	0	1	0	15
Q-0039	CASE-000356	0	1	0	17
Q-0039	CASE-302016	0	1	0	18
Q-0039	CASE-700097	0	1	0	19
Q-0039	CASE-301070	0	1	0	21
Q-0039	CASE-302097	0	1	0	23
Q-0039	CASE-300643	0	1	0	24
Q-0039	CASE-700021	0	1	0	25
Q-0039	CASE-300360	0	1	0	26
Q-0039	CASE-300928	0	1	0	27
Q-0039	CASE-300656	0	1	0	28
Q-0039	CASE-301966	0	1	0	29
Q-0039	CASE-300059	0	1	0	30
Q-0039	CASE-301599	0	1	0	31
Q-0039	CASE-301972	0	1	0	32
Q-0039	CASE-300501	0	1	0	33
Q-0039	CASE-600078	0	1	0	34
Q-0039	CASE-302178	0	1	0	35
Q-0039	CASE-300135	0	1	0	36
Q-0039	CASE-501177	0	1	0	37
Q-0039	CASE-301237	0	1	0	38
Q-0039	CASE-600225	0	1	0	40
Q-0039	CASE-600097	0	1	0	41
Q-0039	CASE-301294	0	1	0	42
Q-0039	CASE-700504	0	1	0	43
Q-0039	CASE-301764	0	1	0	44
Q-0039	CASE-301614	0	1	0	45
Q-0039	CASE-501367	0	1	0	46
Q-0039	CASE-700324	0	1	0	47
Q-0039	CASE-700812	0	1	0	48
Q-0039	CASE-302127	0	1	0	49
Q-0039	CASE-500655	0	1	0	50
Q-0040	CASE-800705	1	0	11	0
Q-0040	CASE-70124	1	0	12	0
Q-0040	CASE-80357	1	0	13	0
Q-0040	CASE-80327	1	0	14	0
Q-0040	CASE-800242	1	0	15	0
Q-0040	CASE-80449	1	0	16	0
Q-0040	CASE-800644	1	0	17	0
Q-0040	CASE-20055	1	0	18	0
Q-0040	CASE-80277	1	0	19	0
Q-0040	CASE-000844	1	0	20	0
Q-0040	CASE-800281	1	0	22	0
Q-0040	CASE-20025	1	0	24	0
Q-0040	CASE-000367	1	0	25	0
Q-0040	CASE-30027	1	1	26	38
Q-0040	CASE-800267	1	0	27	0
Q-0040	CASE-800611	1	0	28	0
Q-0040	CASE-600187	1	0	29	0
Q-0040	CASE-800502	1	0	30	0
Q-0040	CASE-600332	1	0	31	0
Q-0040	CASE-800300	1	0	32	0
Q-0040	CASE-800337	1	0	33	0
Q-0040	CASE-800552	1	0	34	0
Q-0040	CASE-800131	1	0	35	0
Q-0040	CASE-70040	1	0	36	0
Q-0040	CASE-800597	1	0	37	0
Q-0040	CASE-80351	1	1	39	42
Q-0040	CASE-80218	1	0	40	0
Q-0040	CASE-80323	1	0	41	0
Q-0040	CASE-800333	1	0	42	0
Q-0040	CASE-800246	1	0	43	0
Q-0040	CASE-80067	1	0	44	0
Q-0040	CASE-800221	1	0	45	0
Q-0040	CASE-600338	1	1	46	11
Q-0040	CASE-80146	1	0	47	0
Q-0040	CASE-80242	1	0	48	0
Q-0040	CASE-800805	1	0	49	0
Q-0040	CASE-30038	1	0	50	0
Q-0040	CASE-600037	0	1	0	6
Q-0040	CASE-800113	0	1	0	10
Q-0040	CASE-800517	0	1	0	14
Q-0040	CASE-501284	0	1	0	15
Q-0040	CASE-500971	0	1	0	16
Q-0040	CASE-20011	0	1	0	17
Q-0040	CASE-30037	0	1	0	18
Q-0040	CASE-001100	0	1	0	19
Q-0040	CASE-80228	0	1	0	20
Q-0040	CASE-800543	0	1	0	21
Q-0040	CASE-000423	0	1	0	22
Q-0040	CASE-60015	0	1	0	23
Q-0040	CASE-800403	0	1	0	24
Q-0040	CASE-800592	0	1	0	25
Q-0040	CASE-800817	0	1	0	26
Q-0040	CASE-000913	0	1	0	27
Q-0040	CASE-600051	0	1	0	28
Q-0040	CASE-80361	0	1	0	29
Q-0040	CASE-600229	0	1	0	30
Q-0040	CASE-001342	0	1	0	31
Q-0040	CASE-800585	0	1	0	32
Q-0040	CASE-100054	0	1	0	33
Q-0040	CASE-500164	0	1	0	34
Q-0040	CASE-500950	0	1	0	35
Q-0040	CASE-000045	0	1	0	36
Q-0040	CASE-800351	0	1	0	37
Q-0040	CASE-500113	0	1	0	39
Q-0040	CASE-600360	0	1	0	40
Q-0040	CASE-800209	0	1	0	41
Q-0040	CASE-001006	0	1	0	43
Q-0040	CASE-80396	0	1	0	44
Q-0040	CASE-301533	0	1	0	45
Q-0040	CASE-100063	0	1	0	46
Q-0040	CASE-501296	0	1	0	47
Q-0040	CASE-80053	0	1	0	48
Q-0040	CASE-301303	0	1	0	49
Q-0040	CASE-800245	0	1	0	50
Q-0041	CASE-001128	1	1	11	45
Q-0041	CASE-001410	1	1	12	14
Q-0041	CASE-000080	1	0	13	0
Q-0041	CASE-000246	1	1	14	13
Q-0041	CASE-000042	1	1	15	32
Q-0041	CASE-30016	1	0	16	0
Q-0041	CASE-000944	1	0	17	0
Q-0041	CASE-000147	1	1	18	48
Q-0041	CASE-10003	1	0	19	0
Q-0041	CASE-000339	1	0	20	0
Q-0041	CASE-800648	1	0	21	0
Q-0041	CASE-000205	1	0	22	0
Q-0041	CASE-000036	1	1	23	42
Q-0041	CASE-000606	1	1	24	18
Q-0041	CASE-800848	1	1	25	16
Q-0041	CASE-001210	1	0	26	0
Q-0041	CASE-000879	1	0	27	0
Q-0041	CASE-30070	1	0	28	0
Q-0041	CASE-800692	1	0	29	0
Q-0041	CASE-000202	1	1	30	21
Q-0041	CASE-001465	1	0	31	0
Q-0041	CASE-000075	1	0	32	0
Q-0041	CASE-001216	1	0	33	0
Q-0041	CASE-001155	1	0	34	0
Q-0041	CASE-50001	1	0	35	0
Q-0041	CASE-000888	1	0	36	0
Q-0041	CASE-000033	1	1	37	34
Q-0041	CASE-000111	1	0	38	0
Q-0041	CASE-000494	1	0	39	0
Q-0041	CASE-000605	1	1	40	29
Q-0041	CASE-000296	1	0	41	0
Q-0041	CASE-700054	1	0	42	0
Q-0041	CASE-701003	1	0	43	0
Q-0041	CASE-70043	1	1	45	43
Q-0041	CASE-000157	1	0	46	0
Q-0041	CASE-001132	1	0	47	0
Q-0041	CASE-80297	1	0	48	0
Q-0041	CASE-000309	1	0	50	0
Q-0041	CASE-000025	0	1	0	15
Q-0041	CASE-30081	0	1	0	19
Q-0041	CASE-000354	0	1	0	20
Q-0041	CASE-001433	0	1	0	22
Q-0041	CASE-30100	0	1	0	23
Q-0041	CASE-000243	0	1	0	24
Q-0041	CASE-800797	0	1	0	25
Q-0041	CASE-800255	0	1	0	26
Q-0041	CASE-501021	0	1	0	27
Q-0041	CASE-001318	0	1	0	28
Q-0041	CASE-000088	0	1	0	30
Q-0041	CASE-000940	0	1	0	31
Q-0041	CASE-000242	0	1	0	33
Q-0041	CASE-000533	0	1	0	35
Q-0041	CASE-000306	0	1	0	36
Q-0041	CASE-000123	0	1	0	37
Q-0041	CASE-600106	0	1	0	38
Q-0041	CASE-000234	0	1	0	39
Q-0041	CASE-800777	0	1	0	40
Q-0041	CASE-400006	0	1	0	41
Q-0041	CASE-500457	0	1	0	44
Q-0041	CASE-000074	0	1	0	46
Q-0041	CASE-001230	0	1	0	47
Q-0041	CASE-700399	0	1	0	49
Q-0041	CASE-000362	0	1	0	50
Q-0042	CASE-500588	1	1	11	18
Q-0042	CASE-500932	1	0	12	0
Q-0042	CASE-500880	1	0	13	0
Q-0042	CASE-500973	1	0	14	0
Q-0042	CASE-001807	1	0	15	0
Q-0042	CASE-500834	1	0	16	0
Q-0042	CASE-501328	1	0	17	0
Q-0042	CASE-501070	1	0	18	0
Q-0042	CASE-501096	1	0	19	0
Q-0042	CASE-501098	1	0	20	0
Q-0042	CASE-800643	1	1	21	32
Q-0042	CASE-500592	1	0	22	0
Q-0042	CASE-001341	1	0	23	0
Q-0042	CASE-501181	1	0	24	0
Q-0042	CASE-500457	1	0	25	0
Q-0042	CASE-501097	1	0	26	0
Q-0042	CASE-500641	1	0	27	0
Q-0042	CASE-501109	1	1	29	12
Q-0042	CASE-701113	1	0	30	0
Q-0042	CASE-501257	1	0	31	0
Q-0042	CASE-500097	1	1	32	37
Q-0042	CASE-500503	1	0	33	0
Q-0042	CASE-700807	1	0	34	0
Q-0042	CASE-001411	1	0	35	0
Q-0042	CASE-501300	1	1	36	30
Q-0042	CASE-500242	1	0	38	0
Q-0042	CASE-500108	1	0	39	0
Q-0042	CASE-500269	1	0	40	0
Q-0042	CASE-501341	1	1	41	49
Q-0042	CASE-700924	1	0	42	0
Q-0042	CASE-500945	1	1	43	46
Q-0042	CASE-500703	1	0	44	0
Q-0042	CASE-500765	1	0	45	0
Q-0042	CASE-500873	1	1	46	16
Q-0042	CASE-500557	1	0	47	0
Q-0042	CASE-700257	1	0	48	0
Q-0042	CASE-501476	1	0	49	0
Q-0042	CASE-500235	1	0	50	0
Q-0042	CASE-501383	0	1	0	9
Q-0042	CASE-002076	0	1	0	10
Q-0042	CASE-000983	0	1	0	11
Q-0042	CASE-500715	0	1	0	14
Q-0042	CASE-501285	0	1	0	19
Q-0042	CASE-501024	0	1	0	20
Q-0042	CASE-302016	0	1	0	21
Q-0042	CASE-501298	0	1	0	23
Q-0042	CASE-501412	0	1	0	24
Q-0042	CASE-501171	0	1	0	26
Q-0042	CASE-501343	0	1	0	27
Q-0042	CASE-300350	0	1	0	28
Q-0042	CASE-500671	0	1	0	29
Q-0042	CASE-500875	0	1	0	31
Q-0042	CASE-500997	0	1	0	33
Q-0042	CASE-500287	0	1	0	34
Q-0042	CASE-500577	0	1	0	35
Q-0042	CASE-500985	0	1	0	36
Q-0042	CASE-301575	0	1	0	38
Q-0042	CASE-000226	0	1	0	39
Q-0042	CASE-500401	0	1	0	40
Q-0042	CASE-301863	0	1	0	41
Q-0042	CASE-500666	0	1	0	42
Q-0042	CASE-501042	0	1	0	43
Q-0042	CASE-301571	0	1	0	44
Q-0042	CASE-002234	0	1	0	45
Q-0042	CASE-700587	0	1	0	47
Q-0042	CASE-001318	0	1	0	50
Q-0043	CASE-700823	1	0	11	0
Q-0043	CASE-700950	1	1	12	20
Q-0043	CASE-700800	1	1	14	34
Q-0043	CASE-701176	1	1	15	21
Q-0043	CASE-501380	1	0	17	0
Q-0043	CASE-700803	1	0	18	0
Q-0043	CASE-701048	1	1	19	12
Q-0043	CASE-700068	1	0	20	0
Q-0043	CASE-300313	1	1	21	46
Q-0043	CASE-000455	1	1	23	43
Q-0043	CASE-701285	1	1	24	31
Q-0043	CASE-500876	1	0	26	0
Q-0043	CASE-300104	1	1	27	32
Q-0043	CASE-700052	1	0	28	0
Q-0043	CASE-701164	1	0	29	0
Q-0043	CASE-700570	1	1	30	35
Q-0043	CASE-301817	1	0	31	0
Q-0043	CASE-700553	1	0	32	0
Q-0043	CASE-501352	1	0	33	0
Q-0043	CASE-500174	1	1	34	37
Q-0043	CASE-500949	1	0	35	0
Q-0043	CASE-700520	1	0	36	0
Q-0043	CASE-700208	1	0	37	0
Q-0043	CASE-500922	1	0	38	0
Q-0043	CASE-700689	1	0	39	0
Q-0043	CASE-700661	1	0	40	0
Q-0043	CASE-700088	1	0	41	0
Q-0043	CASE-700240	1	0	42	0
Q-0043	CASE-600107	1	1	43	17
Q-0043	CASE-700515	1	0	44	0
Q-0043	CASE-701119	1	0	45	0
Q-0043	CASE-701108	1	0	46	0
Q-0043	CASE-700825	1	0	47	0
Q-0043	CASE-700059	1	0	48	0
Q-0043	CASE-701058	1	0	49	0
Q-0043	CASE-700722	1	0	50	0
Q-0043	CASE-500564	0	1	0	11
Q-0043	CASE-700203	0	1	0	13
Q-0043	CASE-600236	0	1	0	14
Q-0043	CASE-700431	0	1	0	15
Q-0043	CASE-700201	0	1	0	16
Q-0043	CASE-800016	0	1	0	18
Q-0043	CASE-600297	0	1	0	19
Q-0043	CASE-700771	0	1	0	22
Q-0043	CASE-700698	0	1	0	23
Q-0043	CASE-302179	0	1	0	24
Q-0043	CASE-300896	0	1	0	25
Q-0043	CASE-700029	0	1	0	26
Q-0043	CASE-700622	0	1	0	27
Q-0043	CASE-700212	0	1	0	28
Q-0043	CASE-000739	0	1	0	30
Q-0043	CASE-700732	0	1	0	33
Q-0043	CASE-600010	0	1	0	36
Q-0043	CASE-701024	0	1	0	38
Q-0043	CASE-302040	0	1	0	39
Q-0043	CASE-700657	0	1	0	40
Q-0043	CASE-000759	0	1	0	41
Q-0043	CASE-500842	0	1	0	42
Q-0043	CASE-302122	0	1	0	44
Q-0043	CASE-300636	0	1	0	45
Q-0043	CASE-700934	0	1	0	47
Q-0043	CASE-000545	0	1	0	49
Q-0043	CASE-002295	0	1	0	50
Q-0044	CASE-001651	1	0	13	0
Q-0044	CASE-001604	1	1	14	42
Q-0044	CASE-002461	1	1	16	22
Q-0044	CASE-001647	1	0	18	0
Q-0044	CASE-001655	1	0	21	0
Q-0044	CASE-001799	1	1	23	39
Q-0044	CASE-002402	1	1	24	27
Q-0044	CASE-001608	1	1	25	36
Q-0044	CASE-002314	1	0	26	0
Q-0044	CASE-002220	1	0	28	0
Q-0044	CASE-001801	1	1	30	26
Q-0044	CASE-001510	1	0	31	0
Q-0044	CASE-001517	1	0	32	0
Q-0044	CASE-002398	1	1	33	30
Q-0044	CASE-002444	1	0	34	0
Q-0044	CASE-001840	1	1	35	12
Q-0044	CASE-001669	1	1	36	48
Q-0044	CASE-002106	1	0	37	0
Q-0044	CASE-001720	1	0	38	0
